drug,Blood and lymphatic system disorders,Cardiac disorders,"Congenital, familial and genetic disorders",Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,"Injury, poisoning and procedural complications",Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Nervous system disorders,"Pregnancy, puerperium and perinatal conditions",Product issues,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,"Respiratory, thoracic and mediastinal disorders",Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,DILIConcern,vDILIConcern,SMILES
thiamine,0.015548645046645937,0.030653043091959133,0.00444247001332741,0.00844069302532208,0.00044424700133274104,0.016437139049311416,0.11106175033318526,0.13593958240781875,0.00844069302532208,0.04931141714793425,0.010661928031985785,0.03776099511328298,0.023545091070635276,0.019991115059973343,0.012883163038649491,0.0017769880053309641,0.10173256330519767,0.005775211017325633,0.0026654820079964467,0.02976454908929365,0.011106175033318523,0.00444247001332741,0.04842292314526877,0.2603287427809862,0.0008884940026654821,0.003998223011994669,0.04353620613060862,No-DILI-Concern,vNo-DILI-Concern,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO
thioguanine,0.1178561662564944,0.017500683620453924,0.006289308176100629,0.001914137270987148,0.0016406890894175555,0.01066447908121411,0.12223133716160788,0.11293409898824175,0.0700027344818157,0.006836204539239814,0.0962537599124966,0.033634126333059886,0.07109652720809406,0.029805851791085587,0.03800929723817337,0.030352748154224774,0.0514082581350834,0.007109652720809406,0.0005468963631391851,0.01285206453377085,0.018321028165162703,0.003828274541974296,0.050587913590374615,0.04922067268252666,0.001914137270987148,0.006289308176100629,0.03089964451736396,Less-DILI-Concern,vLess-DILI-Concern,C1=NC2=C(N1)C(=S)N=C(N2)N
thioridazine,0.05311036789297659,0.05431438127090301,0.0033444816053511705,0.004280936454849497,0.006153846153846154,0.03304347826086956,0.0631438127090301,0.12575250836120402,0.025418060200668897,0.004816053511705686,0.019397993311036792,0.01806020066889632,0.05070234113712375,0.01806020066889632,0.015117056856187291,0.0018729096989966558,0.2183277591973244,0.0018729096989966558,0.0012040133779264216,0.08642140468227424,0.023411371237458192,0.036923076923076927,0.02488294314381271,0.0634113712374582,0.0012040133779264216,0.0004013377926421405,0.045351170568561874,Less-DILI-Concern,vLess-DILI-Concern,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
thiotepa,0.11356537260151718,0.02766622043730477,0.0033467202141900933,0.008032128514056224,0.004462293618920125,0.0066934404283801865,0.07987505577867024,0.1287371709058456,0.031905399375278885,0.052208835341365466,0.142347166443552,0.0321285140562249,0.04752342704149933,0.0178491744756805,0.009817045961624277,0.043730477465417215,0.06871932173136992,0.0,0.00022311468094600624,0.011155734047300312,0.035921463632307006,0.002454261490406069,0.05287817938420348,0.037037037037037035,0.0011155734047300313,0.009593931280678269,0.031012940651494868,Less-DILI-Concern,vLess-DILI-Concern,C1CN1P(=S)(N2CC2)N3CC3
thiothixene,0.0228494623655914,0.0228494623655914,0.0017921146953405016,0.002240143369175627,0.0192652329749104,0.0246415770609319,0.05241935483870968,0.14336917562724014,0.0192652329749104,0.008960573476702509,0.01478494623655914,0.05555555555555555,0.06989247311827956,0.0228494623655914,0.030017921146953407,0.004480286738351254,0.20519713261648745,0.0017921146953405016,0.0076164874551971325,0.11469534050179213,0.017025089605734768,0.04525089605734767,0.025537634408602152,0.03763440860215054,0.004480286738351254,0.002240143369175627,0.023297491039426525,Less-DILI-Concern,Ambiguous DILI-concern,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
tiagabine,0.00783049286043298,0.0198065407646246,0.0036849378166743437,0.008751727314601566,0.0027637033625057573,0.032243205895900504,0.04928604329801935,0.12436665131275908,0.0027637033625057573,0.010133578995854443,0.00783049286043298,0.0842929525564256,0.05711653615845232,0.016121602947950252,0.021188392445877474,0.0027637033625057573,0.2934131736526946,0.00598802395209581,0.0009212344541685859,0.1575310916628282,0.016582220175034548,0.0055274067250115156,0.021188392445877474,0.02395209580838324,0.008291110087517274,0.00598802395209581,0.00967296176877015,Less-DILI-Concern,Ambiguous DILI-concern,CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C
ticlopidine,0.20427440633245386,0.015778364116094987,0.000316622691292876,0.003482849604221636,0.0006860158311345646,0.00944591029023747,0.1404221635883905,0.09266490765171503,0.07572559366754618,0.00691292875989446,0.021741424802110814,0.010870712401055407,0.06976253298153035,0.019366754617414248,0.01783641160949868,0.0027440633245382584,0.062427440633245374,0.0002110817941952507,0.0013192612137203164,0.011345646437994723,0.023218997361477568,0.00237467018469657,0.043377308707124015,0.13820580474934038,0.0,0.0003693931398416887,0.025118733509234832,Most-DILI-Concern,vMost-DILI-Concern,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
ticrynafen,0.015090543259557344,0.02364185110663984,0.0,0.004024144869215292,0.0,0.007042253521126761,0.06639839034205232,0.08199195171026158,0.3858148893360161,0.0005030181086519115,0.005533199195171026,0.0005030181086519115,0.05583501006036217,0.04527162977867203,0.03219315895372234,0.002012072434607646,0.0613682092555332,0.0,0.0,0.02464788732394366,0.13229376257545272,0.007042253521126761,0.009054325955734409,0.02414486921529175,0.0,0.0,0.015593561368209257,Most-DILI-Concern,vMost-DILI-Concern,C1=CSC(=C1)C(=O)C2=C(C(=C(C=C2)OCC(=O)O)Cl)Cl
tigecycline,0.07759677701874232,0.017341040462427744,0.0014012961989840606,0.003328078472587143,0.0014012961989840606,0.002977754422841128,0.22700998423541774,0.11245401996847083,0.05149763531266421,0.010334559467507444,0.09949203012786828,0.013662637940094587,0.1066736731476616,0.0395866176212997,0.006831318970047294,0.011035207566999477,0.031704326502014366,0.0,0.0008758101243650378,0.013137151865475564,0.035908215098966544,0.00035032404974601514,0.026799789805570157,0.08320196181467858,0.0008758101243650378,0.002627430373095113,0.02189525310912594,Most-DILI-Concern,Ambiguous DILI-concern,CC(C)(C)NCC(=O)NC1=C(C2=C(C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C2O)O)O)C(=O)N)N(C)C)C(=C1)N(C)C)O
tiludronate,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.0,0.03333333333333333,0.16666666666666666,0.15,0.06666666666666668,0.0,0.016666666666666666,0.06666666666666668,0.016666666666666666,0.0,0.1,0.03333333333333333,0.08333333333333333,0.0,0.0,0.06666666666666668,0.016666666666666666,0.0,0.016666666666666666,0.1,0.0,0.0,0.0,No-DILI-Concern,vNo-DILI-Concern,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl
timolol,0.005650536076499566,0.08468559837728194,0.0009417560127499275,0.011156186612576065,0.0007968704723268617,0.1955954795711388,0.040133294697189216,0.12539843523616342,0.002390611416980585,0.01955954795711388,0.05244856563314981,0.031512605042016806,0.03223703274413214,0.012749927557229788,0.015647638365691104,0.0024630541871921183,0.09881193856853086,0.0009417560127499275,0.01666183714865256,0.04498696030136192,0.005360764995653434,0.009345117357287745,0.08055636047522458,0.07309475514343669,0.0010141987829614604,0.0034048101999420463,0.032454361054766734,Less-DILI-Concern,Ambiguous DILI-concern,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O
tinidazole,0.00510928186204939,0.02469486233323872,0.002838489923360772,0.012489355662787395,0.0002838489923360772,0.011070110701107009,0.2495032642634119,0.1070110701107011,0.007663922793074085,0.03037184217996026,0.007380073800738006,0.004541583877377235,0.007947771785410163,0.009367016747090548,0.01532784558614817,0.0002838489923360772,0.1532784558614817,0.002554640931024695,0.0005676979846721544,0.021004825432869717,0.0042577348850411575,0.016747090547828556,0.028384899233607718,0.250070962248084,0.0011353959693443088,0.0002838489923360772,0.025830258302583026,Less-DILI-Concern,vLess-DILI-Concern,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
tinzaparin,0.14196089874525825,0.010796615115261159,0.00860811205135687,0.0016049022468631454,0.0017508024511234314,0.0046688065363291505,0.08403851765392471,0.1030055442077619,0.016049022468631456,0.009191712868398016,0.010358914502480304,0.11365625911876275,0.04800116720163408,0.01021301429822002,0.02451123431572804,0.005690107966151153,0.0478552669973738,0.03720455208637292,0.0065655091917128676,0.004522906332068865,0.02246863145608404,0.011672016340822877,0.059381383133936386,0.08987452582433615,0.0005836008170411437,0.0052524073533702954,0.1205135687189962,Less-DILI-Concern,Ambiguous DILI-concern,C(C1OC(C(N[S](=O)(=O)O)C(C1OC2OC(C(C(C2O[S](=O)(=O)O)O)O)C(=O)O)O[S](=O)(=O)O)OC3C(OC(C(C3O)O[S](=O)(=O)O)OC4C(OC(C(C4O)NC(=O)C)O)CO[S](=O)(=O)O)C(=O)O)O
tiopronin,0.01386814593556646,0.03819074034563687,0.0008534243652656284,0.002773629187113292,0.0006400682739492213,0.0070407510134414325,0.11393215276296137,0.2528269682099424,0.015788350757414124,0.03776402816300405,0.01898869212716023,0.06443353957755492,0.030936633240879027,0.013441433752933649,0.04565820354171112,0.0014934926392148494,0.07232771495626202,0.0,0.0004267121826328142,0.014081502026882868,0.049925325368039265,0.0029869852784296987,0.05653936419884788,0.11286537230637934,0.0004267121826328142,0.007680819287390655,0.024109238318753997,Less-DILI-Concern,Ambiguous DILI-concern,CC(C(=O)NCC(=O)O)S
tipranavir,0.038,0.012,0.013000000000000001,0.003,0.001,0.006999999999999999,0.105,0.122,0.09699999999999999,0.013000000000000001,0.063,0.036000000000000004,0.163,0.034,0.018000000000000002,0.013999999999999999,0.07200000000000001,0.027000000000000003,0.0,0.025,0.025,0.001,0.034,0.055,0.002,0.006,0.013999999999999999,Most-DILI-Concern,vMost-DILI-Concern,CCC[C@]1(CC(=O)C(=C(O1)O)[C@H](CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)CCC4=CC=CC=C4
tirofiban,0.2259719222462203,0.09476241900647947,0.00026997840172786184,0.0013498920086393088,0.0,0.003239740820734341,0.08504319654427646,0.11474082073434125,0.0021598272138228947,0.010259179265658749,0.00755939524838013,0.04751619870410368,0.07208423326133909,0.00296976241900648,0.008909287257019439,0.0008099352051835852,0.06722462203023757,0.00026997840172786184,0.0018898488120950325,0.005129589632829374,0.03347732181425486,0.0010799136069114474,0.05642548596112311,0.034287257019438445,0.0,0.005129589632829374,0.11744060475161988,No-DILI-Concern,vNo-DILI-Concern,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O
tizanidine,0.005913122583579713,0.0363126374042908,0.0006822833750284286,0.008793874611477523,0.0015919945417329998,0.01607156394511409,0.08498218482298536,0.14805549238116894,0.015995754681222045,0.01955879008414828,0.02562353119551209,0.07345917671139414,0.048669547418694566,0.014176332347812903,0.05003411416875142,0.0035630354029262366,0.1802744295352892,0.0012887574861648091,0.009248730194829807,0.0874080812675309,0.017208702903494806,0.003638844666818285,0.03115760745963157,0.04563717686301266,0.009551967250398,0.015010234250625426,0.046092032446364936,Most-DILI-Concern,vMost-DILI-Concern,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl
tolazamide,0.02821670428893905,0.11738148984198644,0.0,0.0033860045146726857,0.013544018058690743,0.024830699774266364,0.045146726862302484,0.15462753950338598,0.05530474040632055,0.0067720090293453715,0.03950338600451468,0.009029345372460496,0.0237020316027088,0.12979683972911965,0.022573363431151242,0.05191873589164785,0.0835214446952596,0.002257336343115124,0.0,0.02708803611738149,0.034988713318284424,0.0067720090293453715,0.03950338600451468,0.05756207674943566,0.0,0.0,0.022573363431151242,Less-DILI-Concern,vLess-DILI-Concern,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2
tolbutamide,0.07137254901960784,0.027450980392156862,0.003137254901960784,0.0039215686274509795,0.008627450980392156,0.024313725490196083,0.12,0.10745098039215686,0.04549019607843137,0.007058823529411766,0.007058823529411766,0.001568627450980392,0.022745098039215685,0.09647058823529413,0.02980392156862745,0.001568627450980392,0.1003921568627451,0.004705882352941176,0.0,0.03215686274509804,0.01647058823529412,0.0039215686274509795,0.025882352941176467,0.21254901960784314,0.0,0.0,0.025882352941176467,Less-DILI-Concern,Ambiguous DILI-concern,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
tolcapone,0.01977040816326531,0.03316326530612245,0.0006377551020408162,0.001913265306122449,0.0,0.016581632653061226,0.12818877551020408,0.10841836734693876,0.03762755102040816,0.0006377551020408162,0.03380102040816327,0.0274234693877551,0.11607142857142858,0.03443877551020408,0.042729591836734686,0.008290816326530613,0.14540816326530612,0.0,0.0,0.12308673469387756,0.02295918367346939,0.001913265306122449,0.03635204081632653,0.02933673469387755,0.0025510204081632647,0.0012755102040816323,0.0274234693877551,Most-DILI-Concern,vMost-DILI-Concern,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]
tolmetin,0.047829693115841856,0.026264860381531654,0.0013823610727121925,0.009952999723527785,0.0008294166436273153,0.017141277301631185,0.10450649709704177,0.11252419131877246,0.018247166159800942,0.12441249654409732,0.014100082941664363,0.0016588332872546306,0.01658833287254631,0.0066353331490185226,0.007188277578103402,0.0013823610727121925,0.08128283107547693,0.0002764722145424385,0.0008294166436273153,0.014376555156206804,0.03842963782139895,0.005252972076306331,0.09040641415537737,0.17362455073265134,0.0002764722145424385,0.0002764722145424385,0.08432402543544372,Less-DILI-Concern,vLess-DILI-Concern,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O
tolrestat,0.008733624454148471,0.11790393013100435,0.0,0.017467248908296942,0.0,0.021834061135371174,0.10043668122270742,0.07423580786026203,0.11353711790393012,0.0,0.026200873362445413,0.0,0.20087336244541484,0.021834061135371174,0.004366812227074236,0.04366812227074236,0.08733624454148471,0.0,0.0,0.013100436681222708,0.052401746724890834,0.0,0.017467248908296942,0.04366812227074236,0.0,0.0,0.034934497816593885,Most-DILI-Concern,vMost-DILI-Concern,CN(CC(=O)O)C(=S)C1=CC=CC2=C1C=CC(=C2C(F)(F)F)OC
tolterodine,0.002638219775177793,0.017091075934847443,0.0006499961764930795,0.007455838495067676,0.0011470520761642578,0.050355586143610916,0.17515485203028214,0.21426932782748334,0.0021793989447120893,0.009635237439779766,0.02183222451632637,0.025999847059723174,0.03483214804618796,0.013688154775560143,0.033379215416379907,0.005658790242410339,0.11309933470979586,0.0008411715225204558,0.0027146899135887434,0.05188498891182993,0.09650531467461956,0.010705819377533073,0.035252733807448186,0.04454385562437868,0.002944100328821595,0.009558767301368816,0.01598225892788866,No-DILI-Concern,vNo-DILI-Concern,CC1=CC(=C(C=C1)O)[C@@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2
tolvaptan,0.010807624287679308,0.028198074277854195,0.0002947533896639811,0.004323049715071723,0.0028492827667518177,0.005207309884063667,0.05836117115346826,0.11731184908626448,0.04745529573590096,0.001375515818431912,0.030850854784830024,0.1157398310080566,0.11652584004716054,0.10149341717429752,0.01689919434073492,0.012379642365887207,0.058754175673020236,0.0003930045195519749,0.0011790135586559245,0.027215562978974255,0.11279229711141678,0.0036352918058557672,0.026233051680094318,0.0187659658086068,0.005895067793279623,0.05678915307526036,0.018274710159166832,Most-DILI-Concern,vMost-DILI-Concern,CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCCC(C4=C3C=CC(=C4)Cl)O)C
topiramate,0.010082816140337136,0.017855394796092175,0.015506000743974785,0.009006010533116667,0.0026822248761673552,0.05117763376862385,0.058499911897723036,0.1279440844215596,0.007381012980402137,0.011335826301466413,0.01624997552714529,0.07798030424652977,0.06353153082600779,0.0370421128883842,0.027076766450652937,0.0034261996593378625,0.1889500166415412,0.011355404585234059,0.015838831568024746,0.11259470994772597,0.025432190614170763,0.009143058519490179,0.02709634473442058,0.046302641110480255,0.007165651858958044,0.005932219981596413,0.013411124380836777,Less-DILI-Concern,vLess-DILI-Concern,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C
topotecan,0.19197104864500925,0.021713516243056726,0.0006732873253661,0.0033664366268305,0.0014307355664029625,0.009510183470796164,0.1225382932166302,0.15140548729170172,0.011193401784211413,0.005638781349941086,0.06707624978959771,0.02457498737586265,0.07936374347752903,0.04064972226897828,0.016074734893115637,0.036862481063793966,0.04637266453459014,0.0,0.0004208045783538125,0.014307355664029625,0.0208719070863491,0.003534758458172025,0.05908096280087528,0.0323177916175728,0.00100993098804915,0.0053862986029288,0.03265443528025585,No-DILI-Concern,vNo-DILI-Concern,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O
torasemide,0.02279963027626579,0.05720447776522543,0.0023621238574509608,0.0118106192872548,0.0039026394166581076,0.0118106192872548,0.08185272671253979,0.1124576358221218,0.011091712026291466,0.007086371572352881,0.02228612508986341,0.043750641881483004,0.0682961897915169,0.12087912087912088,0.03070761014686248,0.004108041491219062,0.09386874807435557,0.002054020745609531,0.0053404539385847796,0.032453527780630584,0.08565266509191742,0.0050323508267433505,0.042723631508678236,0.06264763274109067,0.0008216082982438122,0.004313443565780014,0.05268563212488446,Less-DILI-Concern,Ambiguous DILI-concern,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C
toremifene,0.0378619153674833,0.044543429844098,0.0,0.0,0.0022271714922049,0.0111358574610245,0.0534521158129176,0.1603563474387528,0.044543429844098,0.0022271714922049,0.0311804008908686,0.0200445434298441,0.07349665924276169,0.022271714922049,0.028953229398663693,0.09131403118040088,0.07126948775055679,0.0,0.0022271714922049,0.0133630289532294,0.017817371937639197,0.0801781737193764,0.06904231625835189,0.07349665924276169,0.0022271714922049,0.0022271714922049,0.044543429844098,Less-DILI-Concern,Ambiguous DILI-concern,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3
tramadol,0.004089558386536821,0.0237841654652976,0.0005119303304010121,0.011380152402247786,0.0007826061372797081,0.013504369060578423,0.34746535643884785,0.08513930977669246,0.005454705934272853,0.016346465032804732,0.004907470063844185,0.03561152137456236,0.018529524257848127,0.010279796404719174,0.012562887993174263,0.0008237959339786402,0.1648356821324546,0.000488393303715908,0.0029597811056518287,0.07088175586219071,0.010268027891376623,0.0021889434817146725,0.02892112153932155,0.1038630145046927,0.0037423872429315367,0.0015769807879019682,0.0191002971549619,Less-DILI-Concern,Ambiguous DILI-concern,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O
trandolapril,0.017857142857142856,0.060876623376623376,0.0005411255411255411,0.006764069264069264,0.0013528138528138528,0.012987012987012988,0.09307359307359307,0.12635281385281386,0.010822510822510822,0.010281385281385282,0.020562770562770564,0.02408008658008658,0.044372294372294376,0.030844155844155844,0.030032467532467525,0.021645021645021644,0.0938852813852814,0.00027056277056277056,0.002705627705627705,0.0349025974025974,0.04166666666666666,0.011634199134199134,0.1331168831168831,0.10551948051948053,0.0010822510822510825,0.011634199134199134,0.05113636363636364,Less-DILI-Concern,vLess-DILI-Concern,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)O
tranylcypromine,0.011605937921727396,0.038866396761133605,0.0018893387314439945,0.00728744939271255,0.005128205128205128,0.025101214574898785,0.05614035087719298,0.15600539811066128,0.011875843454790824,0.003508771929824561,0.008097165991902834,0.03427800269905533,0.05020242914979757,0.01970310391363023,0.038056680161943315,0.004858299595141701,0.18947368421052632,0.0021592442645074227,0.007827260458839407,0.11578947368421053,0.01322537112010796,0.007827260458839407,0.021592442645074227,0.05748987854251013,0.0026990553306342783,0.0043184885290148455,0.1049932523616734,Less-DILI-Concern,vLess-DILI-Concern,C1[C@H](C1C2=CC=CC=C2)N
trastuzumab,0.059037887854807874,0.07102409746163878,0.001143245029563602,0.003894178381951019,0.0016970043407584716,0.01103945981672353,0.09419267251388863,0.17811400296529178,0.009342455475965059,0.014094067630088782,0.05030278130079849,0.03504760543755917,0.0792054447044533,0.02377592397420553,0.049695432378842816,0.03260034654614958,0.07027384291098766,0.003501187903038531,0.0013040138618459836,0.01755952912595345,0.011503903109983744,0.005805541165752666,0.06980939961772745,0.07116700309033422,0.0012325610474982587,0.003001018202604455,0.030635394151587145,No-DILI-Concern,vLess-DILI-Concern,
